path,case,platform,gen,label,xception_fold1,xception_fold2,xception_fold3,xception_fold4,xception_fold5,convnext_fold1,convnext_fold2,convnext_fold3,convnext_fold4,convnext_fold5,swin_fold1,swin_fold2,swin_fold3,swin_fold4,swin_fold5,r3d_fold1,r3d_fold2,r3d_fold3,r3d_fold4,r3d_fold5,r2plus1d_fold1,r2plus1d_fold2,r2plus1d_fold3,r2plus1d_fold4,r2plus1d_fold5,videomae_fold1,videomae_fold2,videomae_fold3,videomae_fold4,videomae_fold5
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_013.mp4,case4_mixed,kakao_normal,runway,1,0.4039489,0.4878259,0.2987982,0.34029332,0.30595648,0.20138097,0.8067765,0.8186644,0.7545535,0.42199838,0.5652312,0.9410612,0.85321087,0.5384675,0.8984996,0.9999709,0.9681712,0.9869669,0.98748416,0.997459,0.99228936,0.99891615,0.999866,0.9683214,0.9979372,0.95292586,0.96203625,0.9420286,0.9928092,0.9498557
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_014.mp4,case4_mixed,kakao_normal,runway,1,0.44178587,0.47333387,0.34246156,0.47971696,0.23757592,0.19763796,0.9308365,0.8502822,0.93980294,0.36060864,0.76401234,0.94266534,0.9809491,0.9782396,0.78199726,0.9999844,0.9540518,0.99170023,0.9875683,0.99638534,0.9904591,0.9977482,0.9999517,0.9839708,0.99686414,0.88597727,0.9814889,0.9094255,0.9916033,0.9765354
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_015.mp4,case4_mixed,kakao_normal,runway,1,0.44083032,0.4407551,0.28982374,0.4382442,0.31811434,0.19674905,0.94905907,0.8688268,0.8393393,0.3753057,0.4632242,0.9549004,0.68326104,0.82161736,0.91212356,0.9773924,0.8662457,0.99917525,0.9712385,0.87621135,0.9478657,0.9212869,0.9885804,0.9592307,0.86153823,0.8156,0.92348886,0.7420013,0.9364014,0.9170801
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_016.mp4,case4_mixed,kakao_normal,runway,1,0.3989332,0.47202554,0.34849268,0.39123148,0.37439033,0.19923009,0.97726256,0.71845704,0.76731956,0.54862624,0.76082844,0.83406925,0.52950287,0.7927853,0.8153795,0.9901782,0.9170801,0.990741,0.91006696,0.99442345,0.9750598,0.9245175,0.9393595,0.91181,0.9380673,0.90087914,0.93340045,0.92441523,0.9889492,0.90958625
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_017.mp4,case4_mixed,kakao_normal,runway,1,0.4528686,0.3243424,0.38959008,0.35281473,0.29650146,0.18458371,0.75590736,0.85752964,0.5970555,0.18877222,0.1640472,0.35474038,0.22931941,0.5257645,0.56813127,0.91228,0.8896727,0.982524,0.883889,0.91216266,0.9267028,0.9614615,0.9360516,0.7871551,0.940216,0.33644006,0.8660759,0.92905515,0.99101454,0.7920624
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_018.mp4,case4_mixed,kakao_normal,runway,1,0.34122568,0.3647776,0.34585053,0.39679837,0.3256814,0.20106705,0.87800074,0.90561485,0.977132,0.44776213,0.7672542,0.7541463,0.7097741,0.8878869,0.8964329,0.85250616,0.90747637,0.99158704,0.97223073,0.86442494,0.9035498,0.97737074,0.95275027,0.9651191,0.9700419,0.026081098,0.5677869,0.44039404,0.9813286,0.8509028
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_019.mp4,case4_mixed,kakao_normal,runway,1,0.2726051,0.40712714,0.27688602,0.43471816,0.21019831,0.19360436,0.94694114,0.8037906,0.9131358,0.33003917,0.24979022,0.26085994,0.08247537,0.32477057,0.4336067,0.9456007,0.87784374,0.998698,0.94891727,0.79202217,0.9759923,0.8530579,0.9175984,0.91917217,0.9653485,0.7623356,0.95068645,0.8471476,0.97009856,0.94433105
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_020.mp4,case4_mixed,kakao_normal,runway,1,0.29558563,0.29736793,0.18959609,0.25460163,0.23466961,0.19318543,0.8346092,0.8054027,0.2973998,0.32153988,0.278171,0.4724553,0.54389304,0.684053,0.29274693,0.96609205,0.9252299,0.9472348,0.7648477,0.8025168,0.83038795,0.8517063,0.90235174,0.80734676,0.8269215,0.12522575,0.90519667,0.7101763,0.7107287,0.9116528
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_021.mp4,case4_mixed,kakao_normal,runway,1,0.36721352,0.3731046,0.17660059,0.2860695,0.21370518,0.19326153,0.86124665,0.81286734,0.34984592,0.33912963,0.42494887,0.57403666,0.5573635,0.8710367,0.5482956,0.9020933,0.9417078,0.9874721,0.90784466,0.92709976,0.92529744,0.87794846,0.90473473,0.787768,0.8454805,0.033844035,0.8161134,0.5246078,0.5032043,0.81412673
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_022.mp4,case4_mixed,kakao_normal,runway,1,0.30244258,0.3344264,0.25508842,0.3203959,0.20220678,0.19155443,0.7287483,0.90958625,0.3788612,0.39207494,0.2524301,0.41617364,0.34080046,0.44714716,0.632985,0.8467045,0.9140609,0.97346866,0.82566,0.90494496,0.85995805,0.8194242,0.89010334,0.74558365,0.59643316,0.10488921,0.9043553,0.71997464,0.9542227,0.9125142
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_023.mp4,case4_mixed,kakao_normal,runway,1,0.24662407,0.19868535,0.18090117,0.2374433,0.2271263,0.18624303,0.9467938,0.7272496,0.7201223,0.19163007,0.56496876,0.3943467,0.31810108,0.58367807,0.83646274,0.99843603,0.92788786,0.9978677,0.9409528,0.98123896,0.99393785,0.99374664,0.99196917,0.9165215,0.9635062,0.9723885,0.9736196,0.9371533,0.99106663,0.9486325
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_024.mp4,case4_mixed,kakao_normal,runway,1,0.40353745,0.2864686,0.32487765,0.511362,0.40947166,0.18742996,0.9517737,0.8993426,0.71497643,0.4697027,0.60785955,0.4594399,0.86066216,0.88612515,0.9532751,0.9992099,0.9492005,0.9912548,0.96606,0.9448422,0.97662467,0.96853036,0.9811849,0.9161846,0.9510514,0.12901816,0.9012708,0.91543174,0.98942953,0.8707073
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_025.mp4,case4_mixed,kakao_normal,runway,1,0.3900982,0.30626762,0.25912198,0.44708306,0.24608013,0.18862271,0.94468933,0.8705423,0.64810455,0.5246078,0.7702489,0.5548323,0.8127559,0.89796406,0.9712385,0.99852496,0.9222025,0.99497885,0.95594025,0.99094474,0.9968702,0.98774695,0.98833525,0.96249723,0.96792966,0.06198946,0.8736466,0.915356,0.9831661,0.8360867
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_026.mp4,case4_mixed,kakao_normal,runway,1,0.39114428,0.25982565,0.3833527,0.38596755,0.35524347,0.18895923,0.9012275,0.83575183,0.6001005,0.44448188,0.6581979,0.56535876,0.26898944,0.5160772,0.9922369,0.89706576,0.88656783,0.9628831,0.82183194,0.73492885,0.89684016,0.91648406,0.85512674,0.84286314,0.8472582,0.025347175,0.17203271,0.26975822,0.7337858,0.87831426
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_027.mp4,case4_mixed,kakao_normal,runway,1,0.26831785,0.40745127,0.3788899,0.39233685,0.22996724,0.18970867,0.8597815,0.867092,0.88646954,0.20402452,0.47834605,0.5837373,0.2401726,0.7480533,0.5262819,0.5619737,0.85989916,0.87439936,0.54292387,0.5412497,0.38624245,0.5101915,0.63981956,0.52961314,0.23320392,0.03311723,0.43420637,0.24265401,0.28061637,0.57865655
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_028.mp4,case4_mixed,kakao_normal,runway,1,0.31928056,0.28681803,0.3365627,0.341308,0.2271263,0.19383317,0.90074825,0.9337335,0.94600123,0.37373298,0.82768893,0.49869537,0.56745726,0.60264635,0.8690909,0.8152325,0.8952024,0.9235924,0.9017045,0.78858316,0.7761991,0.74172074,0.7600278,0.7157718,0.62309027,0.18498828,0.63258785,0.6709857,0.94971603,0.84208554
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\runway\kakao_normal\fake_runway_029.mp4,case4_mixed,kakao_normal,runway,1,0.42811385,0.29971972,0.32327327,0.30435172,0.3944925,0.19884089,0.84859616,0.8811043,0.9675945,0.40126246,0.74069047,0.44697747,0.41733828,0.6978149,0.7472242,0.9901972,0.9296961,0.996123,0.9380106,0.95719784,0.9923193,0.9409528,0.989368,0.950503,0.8657925,0.98046875,0.90371984,0.93220687,0.99213856,0.9305845
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_002.mp4,case4_mixed,kakao_normal,svd,1,0.5130433,0.48965603,0.3830101,0.5210295,0.45177996,0.20169526,0.9681712,0.93177354,0.662196,0.8183742,0.9625677,0.9361392,0.98292196,0.9934865,0.9457011,0.99760795,0.9861247,0.9930153,0.98676443,0.8657925,0.9818579,0.9988752,0.99941957,0.9916842,0.9894805,0.6556117,0.92366123,0.8588962,0.89423656,0.95755655
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_007.mp4,case4_mixed,kakao_normal,svd,1,0.1522212,0.20142025,0.18602112,0.14348748,0.12825193,0.18635406,0.08396547,0.26267633,0.1390453,0.08137364,0.22278468,0.037963692,0.029591372,0.33705348,0.024191486,0.1682411,0.025202822,5.4320344e-07,0.0010282109,9.535461e-05,0.019271135,0.09955773,0.001030219,0.0008025183,2.8453348e-08,0.0026368052,0.002923543,0.019587422,0.0022872274,0.0055333874
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_008.mp4,case4_mixed,kakao_normal,svd,1,0.33241877,0.44707552,0.29746994,0.33521485,0.29563648,0.20902534,0.97368217,0.9517288,0.9875444,0.55752915,0.9549844,0.9987864,0.99830914,0.98934746,0.9972045,0.9658352,0.99004436,0.99448276,0.95861524,0.45176485,0.87899107,0.9982893,0.98442644,0.9903476,0.96969944,0.8813088,0.8283842,0.25818568,0.9552357,0.94772077
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_009.mp4,case4_mixed,kakao_normal,svd,1,0.34825712,0.20793757,0.16013464,0.13212214,0.23563562,0.1989965,0.7756898,0.64170307,0.06518704,0.1631119,0.7998335,0.086864166,0.5228634,0.7814349,0.7302418,0.99821776,0.9595352,0.99850464,0.9846199,0.72491896,0.9972691,0.9903009,0.99945146,0.9956176,0.99359304,0.69071555,0.7352141,0.7217922,0.98046875,0.8915753
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_023.mp4,case4_mixed,kakao_normal,svd,1,0.08787644,0.20705435,0.18683577,0.22533137,0.24580847,0.19216008,0.4742964,0.6823092,0.33076835,0.10248422,0.8156,0.74470276,0.9707155,0.9750835,0.9724148,0.9927672,0.9666002,0.99948066,0.96641046,0.406862,0.9905691,0.98065484,0.99883956,0.99719363,0.9926399,0.94509614,0.8789391,0.8837887,0.99390244,0.9289907
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_024.mp4,case4_mixed,kakao_normal,svd,1,0.18802561,0.48178905,0.15889087,0.22609939,0.43413892,0.19551727,0.9719659,0.9124362,0.77072376,0.7975174,0.98799264,0.8418256,0.99302894,0.9769568,0.9890449,0.99957937,0.9852997,0.999134,0.8781577,0.9768908,0.97467697,0.99407744,0.99317604,0.9965301,0.99261135,0.99300176,0.9486801,0.8882267,0.9898205,0.7880943
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_027.mp4,case4_mixed,kakao_normal,svd,1,0.4601221,0.5012207,0.31137452,0.3378586,0.48217195,0.20450072,0.9503189,0.8954313,0.9891187,0.64015794,0.9759694,0.99492985,0.9970073,0.9314625,0.99947256,0.9855661,0.96741027,0.98235554,0.9213576,0.7880943,0.869991,0.9502727,0.94772077,0.9533619,0.9933975,0.51882046,0.47484428,0.18765317,0.96360916,0.24337259
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_029.mp4,case4_mixed,kakao_normal,svd,1,0.22397058,0.19814175,0.32450294,0.29941237,0.09534946,0.18550415,0.81530607,0.82354134,0.8866169,0.22888821,0.81405276,0.29938677,0.9527942,0.8860759,0.70209616,0.742048,0.5950367,0.90448195,0.7134316,0.032836955,0.48767337,0.3116887,0.41306278,0.751329,0.7557272,0.0027522566,0.48774204,0.21313143,0.9173397,0.07835981
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_036.mp4,case4_mixed,kakao_normal,svd,1,0.33502442,0.39967984,0.37162107,0.26889345,0.2552508,0.19524862,0.8293193,0.46854746,0.10393038,0.15234725,0.69617945,0.6857916,0.0921962,0.8330871,0.14235108,0.59422755,0.4424257,0.0008899655,0.051785495,0.0031665117,0.39785066,0.20705435,0.001092319,0.00552265,3.09591e-05,0.0022961588,0.0019684948,0.009340025,0.0017409837,0.00472755
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_041.mp4,case4_mixed,kakao_normal,svd,1,0.24953866,0.33698532,0.22558717,0.22729778,0.19371873,0.19147882,0.48608756,0.43161413,0.21659093,0.12978828,0.14451066,0.083815366,0.14184512,0.7202453,0.27916476,0.9822708,0.8774243,0.97852874,0.9386604,0.39526957,0.9751545,0.9917163,0.94825053,0.9777139,0.9667575,0.48101193,0.9594972,0.7527403,0.4465626,0.7169128
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_051.mp4,case4_mixed,kakao_normal,svd,1,0.32987726,0.42079297,0.29517913,0.48848167,0.31700322,0.19528697,0.9842306,0.9420286,0.9983834,0.84575146,0.9985896,0.9790958,0.9980882,0.9953454,0.9988121,0.9992022,0.93985814,0.9995695,0.9380673,0.6486611,0.9798805,0.99686414,0.97953105,0.99789655,0.9548583,0.4450085,0.8265718,0.7676028,0.9736196,0.7929457
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_056.mp4,case4_mixed,kakao_normal,svd,1,0.22562984,0.23908274,0.20331179,0.23222308,0.3443332,0.18716982,0.94815457,0.6563279,0.42922002,0.24721423,0.88705796,0.22026186,0.664826,0.904903,0.31949285,0.9739189,0.9357587,0.9932615,0.9643886,0.3781343,0.9254324,0.99603146,0.97879386,0.98780584,0.98935777,0.056756895,0.75635755,0.5303733,0.76803803,0.36893132
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_057.mp4,case4_mixed,kakao_normal,svd,1,0.4785974,0.48393136,0.37271923,0.28288904,0.24310295,0.19989307,0.9349913,0.9780936,0.7579064,0.40995142,0.72715276,0.7436686,0.92926407,0.9719925,0.8489096,0.99913067,0.96062064,0.99991906,0.9756467,0.950503,0.99444515,0.9756001,0.9970536,0.99620515,0.9744591,0.9816304,0.94901186,0.9382939,0.9924959,0.9429286
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_058.mp4,case4_mixed,kakao_normal,svd,1,0.14866412,0.29446852,0.19425316,0.1066906,0.17036992,0.20283768,0.8325432,0.60292405,0.5486886,0.5500787,0.9877587,0.94509614,0.9834546,0.95407313,0.97702265,0.92703366,0.90723,0.8337988,0.63478386,0.069604956,0.85948694,0.872293,0.9152803,0.9562273,0.7116063,0.96485513,0.93367314,0.73843336,0.9334308,0.899431
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_060.mp4,case4_mixed,kakao_normal,svd,1,0.46474215,0.50250244,0.36934173,0.5161115,0.28101084,0.20946969,0.97324073,0.89991575,0.7459077,0.81257004,0.9896918,0.7801186,0.9465967,0.98772323,0.93792534,0.99787605,0.906942,0.9501803,0.9763105,0.066751465,0.9927812,0.9970879,0.9926399,0.92563426,0.95154905,0.45984164,0.83555067,0.8557909,0.9772191,0.8204694
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_063.mp4,case4_mixed,kakao_normal,svd,1,0.55880857,0.42874065,0.40232608,0.45584956,0.43639684,0.19756053,0.8578872,0.6910284,0.50936776,0.9158089,0.93863225,0.11090373,0.77167153,0.8532415,0.56979096,0.97903574,0.8974259,0.9953181,0.8997397,0.023419945,0.83025026,0.9951609,0.97386926,0.9705485,0.7767923,0.3798671,0.9693822,0.77415675,0.4859046,0.73216116
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_071.mp4,case4_mixed,kakao_normal,svd,1,0.24753241,0.36322328,0.1666754,0.26450083,0.089573994,0.19269122,0.98026204,0.88043773,0.8947435,0.6619229,0.81960475,0.74844426,0.98159516,0.89312315,0.7635719,0.9791158,0.91730267,0.9914556,0.8785749,0.43134463,0.8962514,0.9830851,0.9888204,0.91490096,0.94815457,0.12586902,0.98264104,0.9257015,0.39529467,0.95938325
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_072.mp4,case4_mixed,kakao_normal,svd,1,0.2537685,0.24626137,0.2703839,0.2032327,0.21967211,0.1990354,0.96820134,0.77137023,0.3112175,0.3282602,0.9274291,0.8226882,0.99665606,0.9678689,0.85311913,0.9738444,0.9027811,0.9990508,0.9066944,0.06947859,0.8123469,0.99384296,0.9956091,0.97879386,0.967194,0.25557584,0.9080487,0.7265469,0.7624683,0.8573506
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_088.mp4,case4_mixed,kakao_normal,svd,1,0.29589072,0.29067877,0.33225623,0.28532216,0.4046986,0.20489818,0.8955684,0.8067004,0.7001265,0.25767165,0.943086,0.60703725,0.9120844,0.9250947,0.89129174,0.0021827165,0.024260743,0.2907794,0.08640053,0.0034096357,0.25178567,0.34655514,0.035444103,0.01923426,0.018511044,0.0017274587,0.0020587533,0.008950711,0.0011948781,0.0018172832
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_108.mp4,case4_mixed,kakao_normal,svd,1,0.4364719,0.56260085,0.5089712,0.517628,0.506149,0.20525637,0.85403454,0.6948594,0.94122344,0.41973343,0.9953544,0.9137535,0.9759235,0.9658352,0.9889064,0.9156582,0.9321451,0.99603915,0.8996516,0.12651514,0.9064877,0.9983386,0.969469,0.98548245,0.97769254,0.9513234,0.66350543,0.32348695,0.91505283,0.12018042
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_109.mp4,case4_mixed,kakao_normal,svd,1,0.3072541,0.19810295,0.13212214,0.34936625,0.1496556,0.20145951,0.81390494,0.54049945,0.6076632,0.30192778,0.9254997,0.2111727,0.51400393,0.96329963,0.95253,0.5898936,0.07382971,0.84613323,0.2758119,0.0016324889,0.40813667,0.5068355,0.100436606,0.11961366,0.087720014,0.0026419468,0.008108984,0.015101652,0.004645557,0.01660912
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_115.mp4,case4_mixed,kakao_normal,svd,1,0.43143445,0.31163633,0.33510602,0.30223665,0.4119386,0.20193124,0.78456676,0.8512741,0.50350946,0.64726883,0.9421086,0.14217234,0.8725104,0.89152807,0.66066515,0.9809856,0.934813,0.99416876,0.877739,0.6359717,0.88774097,0.9944559,0.9375548,0.9754836,0.9733675,0.1484171,0.77982527,0.31747916,0.97311324,0.29507753
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_130.mp4,case4_mixed,kakao_normal,svd,1,0.3489779,0.37115085,0.22644132,0.34257153,0.39618498,0.20208865,0.9688562,0.874988,0.5544403,0.4330971,0.9818231,0.87800074,0.98801583,0.9588471,0.99941504,0.9946672,0.9410069,0.9773276,0.9893885,0.29088014,0.98395544,0.9777564,0.9859904,0.9721515,0.9685006,0.59025156,0.9252299,0.82824534,0.9810037,0.89823216
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_140.mp4,case4_mixed,kakao_normal,svd,1,0.26807827,0.28150436,0.25395352,0.19559407,0.21231368,0.2043022,0.89858866,0.7314904,0.70344764,0.63869447,0.98691666,0.72192705,0.99053264,0.96669465,0.8562122,0.9955835,0.9365757,0.93749756,0.9806178,0.8990328,0.98792297,0.98607117,0.99521697,0.9789755,0.9893885,0.105210535,0.6200088,0.6739432,0.19178137,0.61540574
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_144.mp4,case4_mixed,kakao_normal,svd,1,0.38534576,0.4534585,0.39377832,0.3712221,0.2888198,0.19620943,0.8506548,0.545891,0.46077412,0.45589873,0.9081302,0.49316448,0.98466414,0.6468507,0.91884506,0.9990264,0.93403506,0.9990545,0.9124362,0.79202217,0.9654138,0.9884919,0.95305705,0.99393785,0.9846789,0.8641959,0.93611,0.92716575,0.9952077,0.7415337
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_152.mp4,case4_mixed,kakao_normal,svd,1,0.2984914,0.45332992,0.39162406,0.2330948,0.31079897,0.19624792,0.9574771,0.94192183,0.16391331,0.25293723,0.84765273,0.8092759,0.7717575,0.73447675,0.6160989,0.99306935,0.9475269,0.9933589,0.9805248,0.95683634,0.9710193,0.68909645,0.9753666,0.88263035,0.9291838,0.9130583,0.92788786,0.9003109,0.9927812,0.9366916
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_154.mp4,case4_mixed,kakao_normal,svd,1,0.17845424,0.2504542,0.27576315,0.20914644,0.24283352,0.20295613,0.87348485,0.7831604,0.23502058,0.38476762,0.6432137,0.95643115,0.9829874,0.96249723,0.9201462,0.99908185,0.9715909,0.99505156,0.9787533,0.4577275,0.8989441,0.97999567,0.99909246,0.9878177,0.9718326,0.79198194,0.9666317,0.6999983,0.77923787,0.9561864
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_157.mp4,case4_mixed,kakao_normal,svd,1,0.2687015,0.42173043,0.3486174,0.4128112,0.3863582,0.1919328,0.8059378,0.61894333,0.69987017,0.44163162,0.63174695,0.17610413,0.7572562,0.66109604,0.6701227,0.990732,0.9269014,0.98942953,0.9603984,0.4826425,0.87573385,0.9656413,0.99176437,0.9535786,0.8064338,0.13834535,0.800614,0.6673103,0.49996948,0.7043636
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_163.mp4,case4_mixed,kakao_normal,svd,1,0.40289125,0.33122793,0.3392254,0.2922922,0.28537196,0.19907434,0.9546474,0.9301416,0.89511085,0.3034737,0.79048985,0.6709857,0.69040257,0.8926561,0.47421885,0.91482496,0.9291196,0.9943031,0.83406925,0.9530133,0.93738294,0.99823856,0.9809491,0.86408126,0.99554896,0.95270634,0.9463493,0.80889887,0.9936733,0.9315248
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\fake\svd\kakao_normal\fake_svd_164.mp4,case4_mixed,kakao_normal,svd,1,0.40403706,0.26194406,0.3378586,0.34213182,0.21592887,0.19794787,0.69378424,0.5812808,0.29158568,0.15681377,0.6326304,0.119665086,0.27558947,0.71814984,0.20212801,0.9977437,0.97925514,0.9999963,0.9506406,0.94694114,0.9996762,0.97953105,0.99892455,0.9987864,0.97792566,0.9594213,0.92468774,0.9283439,0.961678,0.9531443
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00001.mp4,case4_mixed,kakao_high,real,0,0.39528006,0.41451365,0.24290086,0.38058627,0.3125798,0.19671044,0.69953674,0.8174288,0.14860234,0.6904547,0.2243952,0.037928045,0.26902544,0.8621197,0.33222914,0.88769233,0.9424538,0.93183565,0.69985735,0.018743115,0.74012744,0.9763331,0.8247444,0.74789226,0.49227965,0.11075938,0.9248914,0.24871662,0.08100938,0.79716235
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00006.mp4,case4_mixed,kakao_high,real,0,0.21231368,0.21613559,0.22282694,0.17960249,0.15084007,0.18787657,0.11777491,0.47134492,0.14181541,0.123841666,0.4193804,0.03978781,0.061593153,0.28897023,0.0374323,0.99004436,0.93397486,0.9902822,0.9751545,0.009974921,0.97730595,0.9907499,0.9982212,0.9691787,0.9804874,0.56324285,0.9581087,0.88899994,0.7328787,0.9295044
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00007.mp4,case4_mixed,kakao_high,real,0,0.2056948,0.32525262,0.1501534,0.22151907,0.18937114,0.20264035,0.72026986,0.54710114,0.36048904,0.13122888,0.6992544,0.7673904,0.25399977,0.750347,0.11691517,0.9873262,0.98609793,0.9973008,0.9468921,0.72282064,0.91573364,0.9983675,0.9878528,0.9878528,0.97737074,0.4730334,0.8586593,0.23908274,0.937726,0.94901186
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00008.mp4,case4_mixed,kakao_high,real,0,0.35044917,0.22970796,0.18613206,0.14360756,0.24400255,0.19717379,0.30886734,0.33660358,0.046076804,0.124851815,0.6715783,0.054752037,0.16783154,0.5343695,0.40465447,0.99356186,0.9733675,0.99576014,0.9826576,0.5918359,0.9958741,0.998345,0.99448806,0.99735296,0.99014014,0.019087432,0.357119,0.32976934,0.7092709,0.6327014
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00022.mp4,case4_mixed,kakao_high,real,0,0.09073549,0.19930801,0.11471517,0.17377841,0.2665959,0.18616903,0.08937509,0.22145326,0.053899154,0.0475584,0.13822897,0.10604083,0.24030632,0.39478415,0.52987164,0.99611557,0.9754135,0.9995963,0.98741156,0.6016612,0.99029154,0.99608517,0.9964134,0.99704784,0.9828892,0.8828326,0.7680815,0.8278978,0.99227446,0.7981081
C:\Users\leejy\Desktop\test_experiment\dataset\test\case4_mixed\real\kakao_high\00023.mp4,case4_mixed,kakao_high,real,0,0.1134322,0.23979414,0.1595445,0.12326005,0.20370753,0.1922738,0.5634981,0.692642,0.24735057,0.27664167,0.708308,0.14854829,0.37229836,0.87925047,0.5671576,0.999566,0.9789554,0.99978596,0.9383503,0.9576358,0.99176437,0.9976949,0.99620515,0.99632865,0.99442345,0.92482364,0.93397486,0.85848147,0.9853843,0.7518304
